Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City,Exit Date,years with company
E02779,Lyla Clark,Analyst,Sales,Research & Development,Female,Caucasian,54,2018-12-12,78020.0,0.0,United States,Columbus,,4.463013698630137
E02767,Savannah Cortez,Service Desk Analyst,IT,Specialty Products,Female,Latino,55,2018-12-15,95400.0,0.0,Brazil,Manaus,,4.454794520547945
E02324,Oliver Ford,Manager,Sales,Research & Development,Male,Black,32,2018-12-15,101564.0,6.0,United States,Austin,,4.454794520547945
E02855,Allison Wang,Manager,Accounting,Manufacturing,Female,Asian,30,2018-12-16,121234.0,5.0,United States,Austin,,4.4520547945205475
E02599,Elijah Hill,Analyst,Marketing,Research & Development,Male,Caucasian,48,2018-12-16,83332.0,0.0,United States,Austin,,4.4520547945205475
E02535,Amelia Do,Analyst,Marketing,Manufacturing,Female,Asian,45,2018-12-24,74776.0,0.0,United States,Seattle,,4.4301369863013695
E02891,Sofia Yee,System Administrator ,IT,Research & Development,Female,Asian,52,2018-12-25,98060.0,0.0,United States,Miami,,4.427397260273972
E02621,Emily Roberts,Network Architect,IT,Manufacturing,Female,Caucasian,56,2018-12-29,61251.0,0.0,United States,Miami,,4.416438356164384
E02743,Natalie Acosta,Manager,Marketing,Specialty Products,Female,Latino,36,2019-01-08,157976.0,10.0,Brazil,Rio de Janeiro,,4.389041095890411
E02342,Ian Marquez,HRIS Analyst,Human Resources,Corporate,Male,Latino,31,2019-01-14,72542.0,0.0,United States,Chicago,,4.372602739726028
E02019,Ivy Chau,Analyst,Sales,Specialty Products,Female,Asian,61,2019-03-03,54811.0,0.0,China,Chongqing,,4.241095890410959
E02004,Cameron Lo,Network Administrator,IT,Research & Development,Male,Asian,34,2019-03-24,83576.0,0.0,China,Shanghai,,4.183561643835616
E02727,Emery Fernandez,Analyst,Accounting,Research & Development,Female,Latino,33,2019-03-27,56938.0,0.0,Brazil,Sao Paulo,,4.175342465753425
E02894,Everleigh Tan,Analyst,Accounting,Manufacturing,Female,Asian,42,2019-03-28,59853.0,0.0,China,Chengdu,,4.1726027397260275
E02120,Nova Lin,Vice President,Sales,Specialty Products,Female,Asian,31,2019-04-09,201235.0,32.0,United States,Austin,,4.13972602739726
E02451,Nova Xiong,Network Administrator,IT,Corporate,Female,Asian,49,2019-04-10,93306.0,0.0,China,Beijing,,4.136986301369863
E02637,Nova Rios,Manager,Human Resources,Specialty Products,Female,Latino,42,2019-04-15,130874.0,12.0,United States,Austin,,4.123287671232877
E02719,Colton Mejia,Manager,Accounting,Research & Development,Male,Latino,28,2019-04-26,141675.0,12.0,Brazil,Rio de Janeiro,9/24/2020,4.093150684931507
E02591,Levi Kang,Engineering Manager,Engineering,Manufacturing,Male,Asian,32,2019-04-28,96951.0,13.0,China,Chengdu,,4.087671232876712
E02068,Ethan Sanchez,Analyst,Marketing,Research & Development,Male,Latino,34,2019-05-15,81646.0,0.0,United States,Phoenix,,4.041095890410959
E02693,Kayden Dinh,Manager,Human Resources,Manufacturing,Male,Asian,50,2019-05-26,156374.0,15.0,China,Beijing,,4.010958904109589
E02074,Leonardo Ng,Analyst,Marketing,Corporate,Male,Asian,32,2019-06-10,57727.0,0.0,China,Chengdu,,3.96986301369863
E02598,Miles Perez,Manager,Sales,Manufacturing,Male,Latino,42,2019-06-11,112146.0,6.0,United States,Miami,,3.967123287671233
E02308,Henry Vang,Director,Sales,Corporate,Male,Asian,37,2019-06-21,173630.0,24.0,China,Chongqing,,3.9397260273972603
E02710,Natalie Zheng,Network Engineer,IT,Manufacturing,Female,Asian,28,2019-06-21,61573.0,0.0,United States,Chicago,,3.9397260273972603
E02532,Gianna Cruz,Manager,Sales,Corporate,Female,Latino,29,2019-07-02,106456.0,10.0,United States,Columbus,,3.9095890410958902
E02405,Charles Taylor,Director,Human Resources,Specialty Products,Male,Caucasian,32,2019-07-15,186869.0,16.0,United States,Miami,,3.873972602739726
E02704,Santiago f Vo,Director,Sales,Manufacturing,Male,Asian,47,2019-07-15,169487.0,23.0,United States,Columbus,,3.873972602739726
E02358,Ava Xiong,Sr. Business Partner,Human Resources,Manufacturing,Female,Asian,52,2019-07-21,88220.0,0.0,China,Shanghai,,3.8575342465753426
E02129,Maya Gupta,Field Engineer,Engineering,Corporate,Female,Asian,28,2019-08-04,87675.0,0.0,China,Beijing,,3.819178082191781
E02563,Hunter Marquez,Operations Engineer,Engineering,Research & Development,Male,Latino,34,2019-08-07,83220.0,0.0,United States,Chicago,,3.8109589041095893
E02480,Santiago f Banks,Manager,IT,Specialty Products,Male,Caucasian,44,2019-08-16,151481.0,11.0,United States,Chicago,,3.786301369863014
E02601,Ezekiel Lee,Manager,Human Resources,Research & Development,Male,Asian,37,2019-08-22,127238.0,15.0,China,Shanghai,,3.76986301369863
E02608,Aiden Cheng,Vice President,Marketing,Manufacturing,Male,Asian,31,2019-09-06,189403.0,36.0,China,Shanghai,3/31/2021,3.728767123287671
E02410,Caroline Bui,Field Engineer,Engineering,Manufacturing,Female,Asian,36,2019-09-15,67457.0,0.0,China,Shanghai,,3.7041095890410958
E02651,Samuel Xu,Quality Engineer,Engineering,Research & Development,Male,Asian,32,2019-09-20,82887.0,0.0,China,Chengdu,1/17/2020,3.6904109589041094
E02649,Gabriella Jordan,Test Engineer,Engineering,Research & Development,Female,Caucasian,32,2019-09-21,61243.0,0.0,United States,Miami,,3.6876712328767125
E02098,Connor Lai,Engineering Manager,Engineering,Corporate,Male,Asian,32,2019-09-22,111035.0,12.0,United States,Chicago,,3.684931506849315
E02411,Daniel Ali,Cloud Infrastructure Architect,IT,Corporate,Male,Asian,43,2019-09-28,94555.0,0.0,United States,Austin,,3.6684931506849314
E02061,Nathan Hong,Director,Finance,Corporate,Male,Asian,50,2019-10-02,150631.0,17.0,United States,Phoenix,,3.6575342465753424
E02425,Carter Hunter,Analyst,Accounting,Corporate,Male,Caucasian,41,2019-10-07,72650.0,0.0,United States,Austin,8/21/2020,3.643835616438356
E02586,Cora Espinoza,Business Partner,Human Resources,Research & Development,Female,Latino,53,2019-10-09,55206.0,0.0,United States,Miami,,3.638356164383562
E02220,Thomas Rodriguez,Analyst,Finance,Manufacturing,Male,Latino,36,2019-10-09,51669.0,0.0,Brazil,Rio de Janeiro,9/29/2022,3.638356164383562
E02898,Matthew Jackson,Manager,Marketing,Specialty Products,Male,Caucasian,30,2019-10-13,111274.0,6.0,United States,Seattle,,3.627397260273973
E02715,Adam Davis,Quality Engineer,Engineering,Research & Development,Male,Black,44,2019-10-15,71345.0,0.0,United States,Miami,,3.621917808219178
E02188,Ryan Reed,Analyst,Sales,Manufacturing,Male,Black,48,2019-10-28,90296.0,0.0,United States,Austin,,3.5863013698630137
E02145,Noah Rojas,Analyst,Finance,Manufacturing,Male,Latino,37,2019-11-14,69408.0,0.0,United States,Chicago,,3.5397260273972604
E02857,Iris Phillips,Test Engineer,Engineering,Research & Development,Female,Caucasian,46,2019-11-28,99586.0,0.0,United States,Miami,,3.5013698630136987
E02399,Mia Vasquez,Test Engineer,Engineering,Research & Development,Female,Latino,27,2019-12-02,64297.0,0.0,Brazil,Manaus,,3.4904109589041097
E02428,Hudson Hu,Automation Engineer,Engineering,Research & Development,Male,Asian,36,2019-12-02,121049.0,0.0,United States,Seattle,1/8/2023,3.4904109589041097
E02475,Penelope Sandoval,Manager,Sales,Corporate,Female,Latino,28,2019-12-18,132209.0,14.0,Brazil,Rio de Janeiro,,3.4465753424657533
E02403,Michael Turner,Manager,Human Resources,Specialty Products,Male,Black,28,2019-12-29,115916.0,9.0,United States,Chicago,,3.4164383561643836
E02494,Peyton Gomez,Analyst,Finance,Specialty Products,Female,Latino,56,2020-01-14,109961.65939278937,0.0,Brazil,Rio de Janeiro,,3.372602739726027
E02494,Peyton Gomez,Analyst,Finance,Specialty Products,Female,Latino,56,2020-01-14,42950.0,0.0,Brazil,Rio de Janeiro,,3.372602739726027
E02713,Caroline Robinson,Director,Human Resources,Specialty Products,Female,Caucasian,28,2020-01-22,161868.0,21.0,United States,Austin,,3.350684931506849
E02588,Liam Baker,Network Administrator,IT,Specialty Products,Male,Caucasian,65,2020-01-26,97379.0,0.0,United States,Seattle,,3.33972602739726
E02309,Eliana Turner,Analyst,Finance,Research & Development,Female,Black,29,2020-01-27,98992.0,0.0,United States,Miami,,3.336986301369863
E02099,Ava Owens,Analyst,Finance,Specialty Products,Female,Caucasian,28,2020-02-07,63066.0,0.0,United States,Seattle,,3.3068493150684932
E02293,Levi Vasquez,IT Coordinator,IT,Manufacturing,Male,Latino,27,2020-02-10,42969.0,0.0,United States,Phoenix,,3.2986301369863016
E02489,Autumn Xiong,Network Administrator,IT,Specialty Products,Female,Asian,28,2020-02-13,75172.0,0.0,China,Shanghai,,3.2904109589041095
E02770,Iris Bailey,IT Coordinator,IT,Research & Development,Female,Caucasian,26,2020-02-18,42343.0,0.0,United States,Miami,6/2/2020,3.276712328767123
E02896,Stella Gupta,Analyst,Accounting,Corporate,Female,Asian,33,2020-02-18,97261.0,0.0,China,Beijing,,3.276712328767123
E02378,Athena Cheng,Test Engineer,Engineering,Corporate,Female,Asian,37,2020-03-02,83465.0,0.0,China,Beijing,,3.241095890410959
E02961,Brooks Ngo,Vice President,Engineering,Corporate,Male,Asian,26,2020-03-02,211114.0,30.0,United States,Miami,,3.241095890410959
E02707,Valentina Campos,System Administrator ,IT,Manufacturing,Female,Latino,37,2020-03-06,93656.0,0.0,United States,Columbus,,3.23013698630137
E02232,Asher Hsu,Analyst,Accounting,Manufacturing,Male,Asian,36,2020-03-13,80757.0,0.0,China,Chongqing,,3.210958904109589
E02138,Victoria Park,Analyst,Marketing,Research & Development,Female,Asian,27,2020-03-18,45989.0,0.0,United States,Chicago,,3.197260273972603
E02443,Austin Ngo,Network Architect,IT,Research & Development,Male,Asian,43,2020-03-27,62492.0,0.0,United States,Columbus,,3.1726027397260275
E02359,Olivia Marquez,Account Representative,Sales,Specialty Products,Female,Latino,44,2020-04-06,54295.0,0.0,United States,Columbus,,3.1452054794520548
E02252,Olivia Vazquez,Network Engineer,IT,Specialty Products,Female,Latino,53,2020-04-13,93053.0,0.0,Brazil,Sao Paulo,,3.126027397260274
E02225,Scarlett Green,Network Engineer,IT,Specialty Products,Female,Caucasian,26,2020-04-21,67702.0,0.0,United States,Seattle,,3.1041095890410957
E02859,Caroline Smith,Manager,Marketing,Corporate,Female,Caucasian,28,2020-04-27,106043.0,10.0,United States,Columbus,,3.0876712328767124
E02319,Jordan Ngo,Analyst,Finance,Manufacturing,Male,Asian,26,2020-05-04,91372.0,0.0,United States,Miami,,3.0684931506849313
E02735,Logan Brooks,Director,IT,Corporate,Male,Caucasian,28,2020-05-07,178300.0,24.0,United States,Austin,1/25/2023,3.0602739726027397
E02195,Jameson Shin,Analyst,Marketing,Research & Development,Male,Asian,30,2020-05-14,76014.0,0.0,China,Chengdu,,3.041095890410959
E02878,Logan Ortega,Analyst,Marketing,Manufacturing,Male,Latino,31,2020-05-19,64234.0,0.0,United States,Seattle,11/11/2021,3.0273972602739727
E02646,Mia Navarro,Vice President,Human Resources,Corporate,Female,Latino,26,2020-05-22,187792.0,40.0,United States,Chicago,,3.0191780821917806
E02942,Aurora Bailey,Development Engineer,Engineering,Research & Development,Female,Caucasian,31,2020-05-23,69108.0,0.0,United States,Miami,,3.0164383561643837
E02385,Ivy Mehta,Business Partner,Human Resources,Manufacturing,Female,Asian,50,2020-05-26,45290.0,0.0,China,Chongqing,8/4/2021,3.0082191780821916
E02391,Everly Martin,Analyst,Marketing,Specialty Products,Female,Black,26,2020-05-28,64278.0,0.0,United States,Columbus,,3.0027397260273974
E02744,Hadley Chavez,Analyst,Sales,Corporate,Female,Latino,36,2020-06-28,54355.0,0.0,United States,Phoenix,,2.9178082191780823
E02075,Peyton Edwards,Analyst,Finance,Manufacturing,Female,Caucasian,65,2020-07-11,59344.0,0.0,United States,Columbus,,2.882191780821918
E02438,Hannah Brown,Cloud Infrastructure Architect,IT,Manufacturing,Female,Caucasian,42,2020-07-12,79764.0,0.0,United States,Austin,2/5/2021,2.8794520547945206
E02078,Savannah Lee,Manager,Human Resources,Research & Development,Female,Asian,51,2020-07-22,104008.0,10.0,China,Beijing,,2.852054794520548
E02664,Jameson Yee,Enterprise Architect,IT,Research & Development,Male,Asian,29,2020-08-03,84397.0,0.0,United States,Seattle,,2.819178082191781
E02479,Peyton Wong,Vice President,Accounting,Manufacturing,Female,Asian,35,2020-08-05,218127.0,37.0,United States,Chicago,,2.813698630136986
E02347,Elizabeth Vasquez,Controls Engineer,Engineering,Specialty Products,Female,Latino,28,2020-08-09,111779.0,0.0,United States,Chicago,,2.802739726027397
E02658,Madeline Guerrero,Quality Engineer,Engineering,Corporate,Female,Latino,27,2020-08-16,61693.0,0.0,Brazil,Sao Paulo,11/23/2020,2.7835616438356166
E02072,Olivia Xi,Manager,Sales,Specialty Products,Female,Asian,26,2020-08-19,124535.0,6.0,United States,Chicago,,2.7753424657534245
E02673,Luke Avila,Vice President,Accounting,Corporate,Male,Latino,27,2020-08-21,181587.0,38.0,Brazil,Manaus,,2.76986301369863
E02212,Christopher Wang,Cloud Infrastructure Architect,IT,Manufacturing,Male,Asian,27,2020-08-23,71502.0,0.0,China,Chongqing,,2.7643835616438355
E02166,Addison Lo,Cloud Infrastructure Architect,IT,Research & Development,Female,Asian,27,2020-08-28,68712.0,0.0,United States,Columbus,,2.750684931506849
E02604,Emma Soto,Manager,Accounting,Specialty Products,Female,Latino,29,2020-09-13,128066.0,11.0,United States,Seattle,,2.706849315068493
E02377,Charles Gonzales,IT Systems Architect,IT,Manufacturing,Male,Latino,27,2020-09-22,88142.0,0.0,United States,Columbus,,2.682191780821918
E02154,Hunter Yoon,Network Administrator,IT,Research & Development,Male,Asian,57,2020-10-02,90599.0,0.0,China,Chongqing,,2.654794520547945
E02243,Adam Medina,IT Systems Architect,IT,Manufacturing,Male,Latino,49,2020-10-04,81622.0,0.0,United States,Chicago,,2.649315068493151
E02738,Jaxson Fong,Manager,Finance,Corporate,Male,Asian,32,2020-10-09,157616.0,10.0,China,Shanghai,,2.6356164383561644
E02470,Ellie Ortega,Analyst,Sales,Specialty Products,Female,Latino,49,2020-10-20,42242.0,0.0,Brazil,Sao Paulo,,2.6054794520547944
E02033,Axel Oh,Analyst,Sales,Corporate,Male,Asian,26,2020-10-24,84962.0,0.0,China,Chengdu,,2.5945205479452054
E02426,Charlotte Green,Automation Engineer,Engineering,Research & Development,Female,Caucasian,33,2020-11-10,124681.0,0.0,United States,Phoenix,,2.547945205479452
E02530,Elizabeth Dixon,Manager,Finance,Manufacturing,Female,Caucasian,26,2020-11-15,153832.0,14.0,United States,Phoenix,,2.5342465753424657
E02179,Anthony Espinoza,Analyst,Finance,Manufacturing,Male,Latino,41,2020-11-16,59149.0,0.0,Brazil,Rio de Janeiro,,2.5315068493150683
E02677,Natalie Ho,Analyst,Finance,Research & Development,Female,Asian,33,2020-11-22,64327.0,0.0,China,Chongqing,,2.515068493150685
E02106,Peyton Allen,Manager,Marketing,Specialty Products,Female,Caucasian,26,2020-11-23,112264.0,5.0,United States,Chicago,,2.5123287671232877
E02028,Brooks Richardson,Director,Marketing,Specialty Products,Male,Caucasian,58,2020-11-24,151341.0,22.0,United States,Seattle,,2.5095890410958903
E02409,Athena Vu,Analyst,Marketing,Specialty Products,Female,Asian,26,2020-11-28,51825.0,0.0,United States,Phoenix,,2.4986301369863013
E02081,Eloise Perry,Sr. Business Partner,Human Resources,Research & Development,Female,Caucasian,26,2020-12-02,88921.0,0.0,United States,Chicago,,2.4876712328767123
E02130,Eliana Ha,Analyst,Accounting,Specialty Products,Female,Asian,35,2020-12-15,55833.0,0.0,China,Chengdu,,2.452054794520548
E02350,Charlotte Park,Network Architect,IT,Specialty Products,Female,Asian,63,2020-12-17,96136.0,0.0,China,Shanghai,,2.4465753424657533
E02295,Gianna Park,Vice President,Accounting,Specialty Products,Female,Asian,28,2020-12-19,199406.0,38.0,China,Chengdu,,2.441095890410959
E02159,Eliana Bailey,Manager,Sales,Research & Development,Female,Black,27,2021-01-02,120586.0,15.0,United States,Seattle,,2.4027397260273973
E02396,Olivia Turner,Director,Marketing,Specialty Products,Female,Caucasian,29,2021-01-07,151492.0,21.0,United States,Columbus,,2.389041095890411
E02127,Emily Hong,IT Coordinator,IT,Specialty Products,Female,Asian,46,2021-01-09,41197.0,0.0,China,Beijing,,2.3835616438356166
E02498,Lincoln Singh,Analyst,Sales,Corporate,Male,Asian,33,2021-01-09,109961.65939278937,0.0,China,Shanghai,,2.3835616438356166
E02498,Lincoln Singh,Analyst,Sales,Corporate,Male,Asian,33,2021-01-09,55397.0,0.0,China,Shanghai,,2.3835616438356166
E02640,Madeline Doan,Manager,Human Resources,Corporate,Female,Asian,46,2021-01-10,104692.0,8.0,China,Chengdu,,2.3808219178082193
E02180,Aubrey Ruiz,Analyst,Marketing,Specialty Products,Female,Latino,25,2021-01-11,70126.0,0.0,Brazil,Sao Paulo,,2.378082191780822
E02445,Isaac Choi,Operations Engineer,Engineering,Corporate,Male,Asian,27,2021-01-21,82286.0,0.0,United States,Chicago,11/2/2022,2.350684931506849
E02303,Vivian Lim,IT Coordinator,IT,Specialty Products,Female,Asian,34,2021-01-22,44677.0,0.0,China,Chongqing,,2.347945205479452
E02390,Mateo Jordan,Network Administrator,IT,Specialty Products,Male,Caucasian,44,2021-02-13,92939.0,0.0,United States,Austin,,2.287671232876712
E02523,Liliana Lewis,Network Administrator,IT,Corporate,Female,Caucasian,25,2021-02-23,82140.0,0.0,United States,Miami,,2.26027397260274
E02113,Roman Liang,Analyst,Sales,Manufacturing,Male,Asian,28,2021-03-04,85206.0,0.0,China,Chongqing,7/8/2022,2.2356164383561645
E02690,Aiden Carter,Network Architect,IT,Manufacturing,Male,Caucasian,32,2021-03-05,71674.0,0.0,United States,Chicago,6/17/2021,2.232876712328767
E02694,Valentina Zhang,Systems Analyst,IT,Manufacturing,Female,Asian,27,2021-03-10,51133.0,0.0,United States,Chicago,,2.219178082191781
E02116,Clara Le,Service Desk Analyst,IT,Corporate,Female,Asian,56,2021-03-15,79388.0,0.0,China,Beijing,,2.2054794520547945
E02244,Connor Howard,Systems Analyst,IT,Specialty Products,Male,Caucasian,42,2021-03-15,44265.0,0.0,United States,Austin,6/27/2022,2.2054794520547945
E02222,Gabriel Bell,Cloud Infrastructure Architect,IT,Specialty Products,Male,Caucasian,27,2021-03-21,70181.0,0.0,United States,Phoenix,,2.1890410958904107
E02223,Gianna Walker,Computer Systems Manager,IT,Corporate,Female,Caucasian,45,2021-03-23,92317.0,6.0,United States,Austin,,2.1835616438356165
E02016,Jacob Moore,Manager,Marketing,Corporate,Male,Black,42,2021-03-24,131422.0,15.0,United States,Phoenix,,2.180821917808219
E02312,Matthew Harris,Manager,Accounting,Corporate,Male,Caucasian,36,2021-03-27,156085.0,12.0,United States,Miami,,2.1726027397260275
E02332,Melody Luu,Vice President,Finance,Research & Development,Female,Asian,28,2021-04-03,219180.0,33.0,China,Chongqing,,2.1534246575342464
E02044,Austin Chow,Vice President,Accounting,Manufacturing,Male,Asian,35,2021-04-11,180858.0,32.0,China,Chongqing,,2.1315068493150684
E02582,Maverick Howard,IT Coordinator,IT,Specialty Products,Male,Caucasian,25,2021-04-13,54353.0,0.0,United States,Chicago,,2.126027397260274
E02520,Eli James,Network Engineer,IT,Manufacturing,Male,Caucasian,32,2021-04-15,86523.0,0.0,United States,Columbus,11/7/2021,2.1205479452054794
E02158,Hunter Mitchell,IT Coordinator,IT,Research & Development,Male,Caucasian,54,2021-04-17,58137.0,0.0,United States,Columbus,,2.115068493150685
E02819,Willow Xiong,Manager,Marketing,Corporate,Female,Asian,37,2021-05-04,151363.0,12.0,United States,Miami,,2.0684931506849313
E02344,Chloe Dixon,Vice President,Engineering,Corporate,Female,Caucasian,60,2021-05-11,186400.0,40.0,United States,Chicago,,2.0493150684931507
E02682,Christopher Aguilar,Enterprise Architect,IT,Manufacturing,Male,Latino,32,2021-05-14,79670.0,0.0,United States,Columbus,,2.041095890410959
E02067,Serenity Martin,Analyst,Finance,Manufacturing,Female,Black,26,2021-05-16,97542.0,0.0,United States,Phoenix,,2.0356164383561643
E02053,Jaxson Liu,Vice President,Finance,Corporate,Male,Asian,27,2021-05-18,205216.0,36.0,United States,Chicago,,2.03013698630137
E02194,Athena Daniels,Network Administrator,IT,Specialty Products,Female,Caucasian,49,2021-05-23,78164.0,0.0,United States,Seattle,,2.0164383561643837
E02993,Miles Liu,Analyst,Sales,Research & Development,Male,Asian,35,2021-05-25,52232.0,0.0,United States,Columbus,,2.010958904109589
E02414,Owen Evans,Enterprise Architect,IT,Manufacturing,Male,Caucasian,34,2021-05-28,68972.0,0.0,United States,Austin,10/29/2022,2.0027397260273974
E02085,Anthony Baker,Solutions Architect,IT,Manufacturing,Male,Caucasian,31,2021-06-03,99937.0,0.0,United States,Phoenix,,1.9863013698630136
E02285,Wyatt Aguilar,Technical Architect,IT,Corporate,Male,Latino,26,2021-06-06,61481.0,0.0,United States,Miami,,1.978082191780822
E02590,Aaron Munoz,Network Administrator,IT,Manufacturing,Male,Latino,31,2021-06-13,60827.0,0.0,United States,Phoenix,,1.9589041095890412
E02709,Jeremiah Ross,Manager,Marketing,Corporate,Male,Caucasian,27,2021-06-17,137997.0,12.0,United States,Phoenix,,1.9479452054794522
E02046,Ruby Kaur,Test Engineer,Engineering,Research & Development,Female,Asian,26,2021-06-26,91672.0,0.0,China,Beijing,,1.9232876712328768
E02400,Jose Grant,Development Engineer,Engineering,Corporate,Male,Caucasian,52,2021-06-28,94857.0,0.0,United States,Miami,2/12/2023,1.917808219178082
E02699,Lucas Yang,Network Engineer,IT,Corporate,Male,Asian,28,2021-07-04,70996.0,0.0,United States,Austin,,1.9013698630136986
E02595,Emery Hernandez,Development Engineer,Engineering,Research & Development,Female,Latino,27,2021-07-12,75583.0,0.0,Brazil,Manaus,,1.8794520547945206
E02882,Santiago f Wang,Manager,Sales,Research & Development,Male,Asian,27,2021-08-09,133267.0,12.0,United States,Phoenix,,1.8027397260273972
E02234,Chloe Miller,Manager,Marketing,Manufacturing,Female,Black,57,2021-08-12,142506.0,11.0,United States,Austin,,1.7945205479452055
E02139,Elizabeth Rodriguez,Manager,Accounting,Corporate,Female,Latino,26,2021-08-13,140756.0,13.0,Brazil,Sao Paulo,,1.7917808219178082
E02721,Audrey Campos,Manager,Finance,Specialty Products,Female,Latino,27,2021-09-02,107114.0,10.0,Brazil,Rio de Janeiro,,1.736986301369863
E02499,Ayla Lim,Director,Marketing,Corporate,Female,Asian,41,2021-09-05,109961.65939278937,23.0,China,Chengdu,,1.7287671232876711
E02499,Ayla Lim,Director,Marketing,Corporate,Female,Asian,41,2021-09-05,192266.0,23.0,China,Chengdu,,1.7287671232876711
E02365,Kinsley Stewart,Computer Systems Manager,IT,Corporate,Female,Caucasian,56,2021-09-07,66561.0,6.0,United States,Chicago,,1.7232876712328766
E02581,Hudson Oh,IT Coordinator,IT,Research & Development,Male,Asian,30,2021-09-09,44454.0,0.0,China,Beijing,,1.7178082191780821
E02536,Anthony Perez,Sr. Account Representative,Sales,Specialty Products,Male,Latino,51,2021-09-13,92305.0,0.0,United States,Chicago,,1.7068493150684931
E02785,Matthew Parker,Analyst,Sales,Research & Development,Male,Caucasian,40,2021-09-15,59447.0,0.0,United States,Austin,,1.7013698630136986
E02215,Adrian Ngo,Enterprise Architect,IT,Research & Development,Male,Asian,58,2021-09-19,85716.0,0.0,China,Chongqing,,1.6904109589041096
E02558,Anthony Gupta,Cloud Infrastructure Architect,IT,Specialty Products,Male,Asian,38,2021-09-23,70612.0,0.0,China,Chongqing,,1.6794520547945206
E02853,Cora Holmes,Vice President,Marketing,Research & Development,Female,Caucasian,39,2021-10-05,224435.0,33.0,United States,Seattle,,1.6465753424657534
E02565,Carson Hoang,Analyst,Sales,Manufacturing,Male,Asian,43,2021-10-09,72482.0,0.0,United States,Chicago,,1.6356164383561644
E02326,Gabriel Ahmed,HRIS Analyst,Human Resources,Corporate,Male,Asian,65,2021-10-09,73996.0,0.0,China,Chengdu,9/4/2022,1.6356164383561644
E02389,Victoria Wu,Analyst,Sales,Manufacturing,Female,Asian,35,2021-10-28,75602.0,0.0,United States,Miami,,1.5835616438356164
E02659,Harper Yee,System Administrator ,IT,Manufacturing,Female,Asian,48,2021-11-01,75624.0,0.0,China,Chengdu,,1.5726027397260274
E02041,Chloe Chin,Manager,Finance,Specialty Products,Female,Asian,62,2021-11-13,134487.0,10.0,United States,Seattle,,1.5397260273972602
E02087,Xavier Patel,Director,Marketing,Specialty Products,Male,Asian,53,2021-11-16,187740.0,16.0,United States,Columbus,,1.5315068493150685
E02755,Julia Moore,Manager,IT,Manufacturing,Female,Caucasian,37,2021-11-18,139987.0,13.0,United States,Seattle,,1.526027397260274
E02726,Samantha Do,IT Systems Architect,IT,Research & Development,Female,Asian,27,2021-11-19,99612.0,0.0,China,Shanghai,,1.5232876712328767
E02155,Elias Dixon,IT Coordinator,IT,Corporate,Male,Caucasian,46,2021-11-22,55643.0,0.0,United States,Columbus,,1.515068493150685
E02208,Everett Lu,Manager,Marketing,Research & Development,Male,Asian,31,2021-11-28,115565.0,6.0,United States,Phoenix,,1.4986301369863013
E02613,Sarah Shin,Vice President,IT,Manufacturing,Female,Asian,26,2021-12-03,193435.0,31.0,United States,Chicago,,1.484931506849315
E02567,Caleb Rojas,Analyst,Sales,Manufacturing,Male,Latino,38,2021-12-04,68281.0,0.0,United States,Miami,3/9/2022,1.4821917808219178
E02786,Daniel Huynh,Manager,Marketing,Manufacturing,Male,Asian,25,2021-12-08,105072.0,6.0,China,Chengdu,,1.4712328767123288
E02217,Audrey Ramos,Vice President,Sales,Manufacturing,Female,Latino,27,2021-12-09,182403.0,30.0,Brazil,Sao Paulo,,1.4684931506849315
E02643,Mila Cheung,Enterprise Architect,IT,Specialty Products,Female,Asian,32,2021-12-17,73135.0,0.0,United States,Phoenix,,1.4465753424657535
E02657,Christopher Chau,IT Systems Architect,IT,Research & Development,Male,Asian,26,2021-12-28,86288.0,0.0,United States,Columbus,,1.4164383561643836
E02051,Isabella Ngo,Manager,Accounting,Specialty Products,Female,Asian,49,2022-01-01,126598.0,9.0,United States,Miami,,1.4054794520547946
E02748,Sophia Collins,Cloud Infrastructure Architect,IT,Specialty Products,Female,Caucasian,46,2022-01-08,69110.0,0.0,United States,Seattle,,1.3863013698630138
E02379,David Garza,Director,IT,Manufacturing,Male,Latino,29,2022-01-09,197731.0,15.0,United States,Seattle,,1.3835616438356164
E02488,Abigail Zhu,Director,Finance,Corporate,Female,Asian,31,2022-01-17,152474.0,27.0,United States,Austin,,1.3616438356164384
E02327,Ivy Rios,Network Architect,IT,Manufacturing,Female,Latino,25,2022-01-18,90109.0,0.0,United States,Seattle,,1.358904109589041
E02348,Samantha Ford,Technical Architect,IT,Manufacturing,Female,Caucasian,25,2022-01-19,86075.0,0.0,United States,Miami,,1.356164383561644
E02070,Elias Hsu,Analyst,Marketing,Specialty Products,Male,Asian,35,2022-01-23,86777.0,0.0,China,Chengdu,,1.3452054794520547
E02002,Kai Le,Controls Engineer,Engineering,Manufacturing,Male,Asian,47,2022-02-05,92368.0,0.0,United States,Columbus,,1.3095890410958904
E02040,Jeremiah Cheng,Analyst,Marketing,Specialty Products,Male,Asian,26,2022-02-05,70946.0,0.0,China,Shanghai,,1.3095890410958904
E02302,Elena Campos,Manager,IT,Research & Development,Female,Latino,47,2022-02-06,104253.0,9.0,United States,Seattle,,1.3068493150684932
